      3791.40      102.968    0.0848458
      3792.28      117.351     0.118202
      3793.15      115.403     0.117201
      3794.02      121.820     0.118045
      3794.90      129.652     0.113624
      3795.77      122.156     0.119374
      3796.65      116.046     0.142567
      3797.52      116.259     0.146426
      3798.39      105.288     0.151398
      3799.27      117.432     0.149981
      3800.14      121.819     0.148275
      3801.02      119.008     0.149915
      3801.89      126.878     0.147676
      3802.77      122.524     0.148422
      3803.64      109.955     0.153927
      3804.52      116.374     0.150032
      3805.40      127.522     0.147242
      3806.27      116.639     0.148034
      3807.15      130.641     0.145800
      3808.03      113.025     0.150325
      3808.90      109.840     0.153016
      3809.78      118.016     0.152253
      3810.66      124.430     0.148709
      3811.54      120.513     0.152081
      3812.41      118.760     0.152438
      3813.29      125.128     0.153623
      3814.17      125.383     0.153480
      3815.05      118.212     0.159986
      3815.93      122.996     0.160700
      3816.81      133.561     0.160173
      3817.68      111.777     0.168213
      3818.56      117.627     0.166791
      3819.44      131.452     0.161159
      3820.32      124.120     0.163973
      3821.20      114.430     0.171303
      3822.08      121.286     0.165696
      3822.96      117.562     0.162966
      3823.84      123.282     0.159316
      3824.72      119.541     0.161043
      3825.60      119.715     0.165733
      3826.48      117.529     0.169144
      3827.37      120.825     0.169004
      3828.25      120.501     0.168818
      3829.13      122.151     0.169070
      3830.01      125.901     0.167703
      3830.89      113.930     0.172888
      3831.78      123.658     0.170371
      3832.66      113.050     0.176362
      3833.54      124.788     0.173577
      3834.42      132.391     0.170803
      3835.31      119.008     0.176857
      3836.19      118.467     0.177305
      3837.07      118.400     0.177419
      3837.96      113.233     0.176851
      3838.84      125.428     0.175560
      3839.72      115.443     0.177757
      3840.61      126.665     0.175959
      3841.49      121.662     0.175962
      3842.38      123.212     0.176326
      3843.26      126.685     0.173817
      3844.15      119.665     0.176559
      3845.03      120.333     0.175832
      3845.92      122.369     0.177020
      3846.80      102.685     0.183635
      3847.69      126.090     0.172392
      3848.58      125.259     0.171767
      3849.46      121.230     0.175146
      3850.35      116.753     0.178009
      3851.23      121.141     0.176266
      3852.12      123.446     0.176329
      3853.01      116.894     0.176965
      3853.90      115.942     0.179502
      3854.78      123.786     0.177587
      3855.67      115.275     0.180302
      3856.56      117.159     0.180302
      3857.45      113.870     0.179405
      3858.34      113.282     0.178668
      3859.22      122.698     0.174658
      3860.11      120.856     0.176294
      3861.00      113.786     0.180914
      3861.89      113.663     0.184302
      3862.78      114.188     0.184009
      3863.67      111.472     0.182088
      3864.56      118.068     0.180699
      3865.45      114.829     0.177810
      3866.34      129.680     0.169710
      3867.23      122.044     0.171082
      3868.12      123.456     0.171506
      3869.01      125.029     0.174995
      3869.90      123.065     0.178978
      3870.79      119.392     0.186378
      3871.68      112.348     0.190519
      3872.58      115.728     0.191673
      3873.47      104.415     0.197548
      3874.36      111.907     0.191008
      3875.25      112.702     0.185818
      3876.14      108.230     0.183055
      3877.04      113.706     0.179873
      3877.93      121.338     0.176842
      3878.82      117.848     0.178670
      3879.72      114.252     0.180706
      3880.61      124.716     0.177921
      3881.50      120.663     0.179528
      3882.40      113.610     0.184185
      3883.29      115.515     0.186234
      3884.19      108.340     0.190875
      3885.08      108.605     0.194333
      3885.97      115.937     0.189439
      3886.87      114.409     0.192798
      3887.76      105.890     0.197650
      3888.66      105.959     0.198457
      3889.56      109.754     0.195672
      3890.45      118.837     0.192316
      3891.35      108.418     0.194274
      3892.24      109.091     0.195958
      3893.14      112.535     0.192074
      3894.04      117.548     0.189698
      3894.93      117.838     0.190811
      3895.83      105.939     0.196497
      3896.73      101.735     0.198363
      3897.62      112.406     0.193385
      3898.52      105.238     0.194647
      3899.42      113.967     0.190876
      3900.32      115.312     0.191832
      3901.22      108.681     0.198505
      3902.11      104.744     0.201273
      3903.01      107.405     0.201895
      3903.91      113.130     0.197527
      3904.81      116.043     0.195962
      3905.71      114.629     0.198023
      3906.61      114.120     0.197262
      3907.51      110.318     0.198318
      3908.41      105.014     0.201749
      3909.31      105.315     0.200251
      3910.21      113.031     0.200405
      3911.11      114.730     0.199478
      3912.01      105.771     0.203038
      3912.91      101.620     0.199812
      3913.81      109.526     0.191461
      3914.71      109.938     0.188556
      3915.61      110.604     0.192620
      3916.52      101.907     0.207548
      3917.42      102.679     0.213970
      3918.32      105.795     0.213923
      3919.22      112.837     0.209619
      3920.13      112.430     0.208804
      3921.03      106.424     0.213826
      3921.93      112.127     0.212043
      3922.83      117.384     0.208260
      3923.74      115.179     0.209461
      3924.64      112.742     0.211069
      3925.55      118.456     0.209262
      3926.45      111.171     0.212882
      3927.35      110.730     0.214380
      3928.26      113.899     0.214827
      3929.16      110.823     0.215187
      3930.07      109.463     0.221038
      3930.97      112.784     0.219907
      3931.88      109.136     0.223513
      3932.78      110.753     0.222618
      3933.69      104.511     0.228958
      3934.59      91.9345     0.242030
      3935.50      99.1112     0.237819
      3936.41      105.670     0.233128
      3937.31      105.662     0.232052
      3938.22      108.055     0.227313
      3939.13      107.750     0.225202
      3940.03      107.727     0.222997
      3940.94      109.031     0.218697
      3941.85      109.643     0.215603
      3942.76      112.456     0.213469
      3943.67      114.970     0.214330
      3944.57      111.925     0.212429
      3945.48      111.447     0.212822
      3946.39      114.949     0.205408
      3947.30      114.456     0.206012
      3948.21      112.650     0.205782
      3949.12      111.500     0.206499
      3950.03      108.393     0.208238
      3950.94      105.735     0.207338
      3951.85      105.275     0.204561
      3952.76      113.251     0.200134
      3953.67      109.156     0.199475
      3954.58      105.676     0.202082
      3955.49      110.055     0.198803
      3956.40      107.687     0.201228
      3957.31      106.634     0.202728
      3958.22      100.864     0.206807
      3959.13      111.659     0.202294
      3960.04      107.474     0.206842
      3960.96      104.446     0.210366
      3961.87      104.635     0.210376
      3962.78      108.408     0.204416
      3963.69      113.800     0.204814
      3964.61      112.452     0.205569
      3965.52      109.205     0.209558
      3966.43      114.991     0.211446
      3967.35      97.3235     0.228714
      3968.26      98.1371     0.232730
      3969.17      103.701     0.230164
      3970.09      104.365     0.229221
      3971.00      106.886     0.228810
      3971.92      104.513     0.228629
      3972.83      107.555     0.227384
      3973.75      116.273     0.218120
      3974.66      104.441     0.225289
      3975.58      110.390     0.222209
      3976.49      115.904     0.220179
      3977.41      112.597     0.222037
      3978.32      107.706     0.227174
      3979.24      101.349     0.232519
      3980.16      100.922     0.230288
      3981.07      107.457     0.227138
      3981.99      109.141     0.221914
      3982.91      105.679     0.226736
      3983.82      110.048     0.227559
      3984.74      103.837     0.234201
      3985.66      111.990     0.230137
      3986.58      105.806     0.234549
      3987.49      106.136     0.232607
      3988.41      99.4719     0.234608
      3989.33      99.8000     0.234896
      3990.25      110.200     0.228155
      3991.17      111.365     0.231393
      3992.09      104.419     0.236284
      3993.01      104.306     0.236633
      3993.93      106.502     0.235039
      3994.85      107.697     0.233621
      3995.76      112.177     0.232278
      3996.69      106.541     0.230346
      3997.61      105.917     0.229374
      3998.53      109.654     0.217473
      3999.45      108.177     0.201159
      4000.37      109.889     0.199619
      4001.29      114.639     0.233916
      4002.21      93.0701     0.250117
      4003.13      105.115     0.242937
      4004.05      104.088     0.240584
      4004.98      109.983     0.239031
      4005.90      100.931     0.245401
      4006.82      103.331     0.247542
      4007.74      108.265     0.240422
      4008.67      106.078     0.238641
      4009.59      109.106     0.232228
      4010.51      107.284     0.229792
      4011.44      105.231     0.231350
      4012.36      110.966     0.230053
      4013.28      109.357     0.233509
      4014.21      110.348     0.232898
      4015.13      104.203     0.236597
      4016.06      105.891     0.237314
      4016.98      108.663     0.235488
      4017.91      108.503     0.232002
      4018.83      113.262     0.230310
      4019.76      109.613     0.231691
      4020.68      112.650     0.230732
      4021.61      111.682     0.232010
      4022.54      108.779     0.232122
      4023.46      101.139     0.234543
      4024.39      104.923     0.231314
      4025.32      109.985     0.230889
      4026.24      109.200     0.233487
